quarter,time_remaining,score_margin,home_or_away,possession_number,player_points,player_fouls,player_shots_attempted,player_3pt_attempted,player_3pt_made,player_fatigue,player_2pt_pct,player_3pt_pct,player_usage_rate,player_position,shot_type
1,90.81776613295092,19,1,160,39,4,13,12,6,0.6015567624446081,0.46000842039926404,0.44074383133958983,0.3735824313181222,5,0
3,671.5049164856408,-16,0,115,2,1,10,4,0,0.9561009626364617,0.6344704208644769,0.3693433713034783,0.2161638207817867,5,0
4,435.56400946634704,18,0,114,15,5,9,2,2,0.9600324554690784,0.5425204150257898,0.3510128244961205,0.1664390395840793,4,0
4,474.8328418497007,-5,1,126,11,3,23,17,15,0.050815109024355265,0.6976018164694737,0.3466145263273056,0.2284010314902461,3,1
3,289.2914426400219,-4,0,90,14,5,13,12,0,0.16052148555576784,0.40753821572306836,0.40031173942395626,0.3895918823843193,1,1
3,654.4662421787023,6,1,61,3,0,0,0,0,0.4842070473186916,0.45691575285593755,0.3398051647361341,0.18441957673613607,3,0
1,459.3099524973591,-14,0,197,22,1,15,6,0,0.8794935249461492,0.6068889401681195,0.30653049279717925,0.3943953394699098,1,1
3,553.802306056983,-13,1,61,26,5,24,19,4,0.8144451422960564,0.6085539239576676,0.40071072664389573,0.3458174493390482,5,0
2,265.36497769995395,-13,1,102,38,1,5,1,0,0.9643700263517787,0.5746564673250835,0.3476763533568933,0.18023569946085707,2,0
3,691.2085541897703,2,0,114,36,4,17,17,5,0.6180841171113408,0.6915880086071886,0.25353120728595846,0.3373208401248704,2,1
2,590.7321289139868,11,0,174,12,2,15,5,3,0.2565635195616206,0.5245945026159801,0.25555777839169364,0.11493983293963811,4,1
1,614.8428933704714,-3,0,196,36,3,18,3,0,0.02510663950517733,0.5251110436202558,0.3185341527886046,0.26441901296631787,3,0
1,123.97987254654308,17,0,92,39,1,15,8,2,0.22292649072054893,0.673142908967252,0.37810554987671596,0.2072047417506361,3,1
2,195.09350966727806,-9,1,183,20,4,4,4,2,0.6752731979536246,0.5615325345990432,0.3385598769169972,0.22808079951511243,1,1
1,205.6511517721755,-6,1,129,28,0,11,3,0,0.9262748233430131,0.5061182984756801,0.256013788096888,0.2418563014222773,4,0
1,195.05464073774723,7,1,107,28,1,5,2,0,0.3209036673082648,0.6156813957501577,0.3057879409383101,0.25081382805977925,3,0
4,615.8938767150873,17,1,195,10,0,24,8,6,0.8757043302892954,0.5859011854562582,0.27410482716865403,0.2969236823466962,4,0
2,22.95705255018632,10,1,49,27,3,1,1,0,0.3948982483411565,0.49192301508597747,0.48715800034035417,0.3090331083346789,1,0
3,54.7919920661575,-12,1,25,9,4,15,13,3,0.3082712493685503,0.4893786394243647,0.32820851890713165,0.39271121098554884,5,0
4,197.21870685353068,-13,1,16,4,0,20,11,1,0.5088442428058181,0.5186838392581764,0.253691592898874,0.32883360061734435,4,0
4,143.90854174759943,-2,0,141,24,2,22,13,8,0.4422734924096152,0.4214860196980581,0.4151408129964159,0.30633933271504044,2,1
3,166.93892199565082,-13,0,180,32,5,10,7,1,0.9137998685170181,0.6827850707462917,0.30811198512695426,0.21773766517921403,5,0
4,574.519096262376,13,0,108,16,0,11,9,8,0.4682569474081265,0.45490601205899955,0.391684063757751,0.1353424193461736,3,0
2,405.45114760227375,-17,0,164,32,0,10,4,4,0.2773353872230755,0.45814729069831617,0.287686363652372,0.11763652583370049,1,1
2,4.154876130936955,10,0,200,24,4,22,16,10,0.8425655775019036,0.5941115215051233,0.49600330878061616,0.24330541309754344,1,0
2,309.1123913070206,17,0,44,32,4,19,10,1,0.9987495116595667,0.6172741141899434,0.49256479664133324,0.30047701378817837,2,0
3,293.6771473322584,-18,0,83,8,1,18,9,4,0.6481714191813239,0.6210506378799617,0.41399583792257644,0.29504795537752415,4,0
3,82.04059400007134,14,0,47,26,5,7,4,0,0.2504613689363586,0.5125225070512693,0.42680065545551515,0.3858584260525355,2,0
2,486.82208779304915,-2,1,124,24,0,17,1,1,0.23881507701317928,0.6619986858729776,0.35646972282291284,0.21472899197270198,4,0
1,505.5099756332336,8,0,80,3,0,4,0,0,0.05770669621525981,0.5631997185244133,0.4905448363545422,0.28833514397188076,2,0
3,519.0431177175103,-11,0,76,8,4,11,5,5,0.07729303851408487,0.5315762656487666,0.35593490509280024,0.3663621465640735,2,1
1,524.4990808021863,-9,0,20,14,2,9,0,0,0.9149830951827624,0.6431159382597001,0.30986699935201506,0.22122332697339891,1,1
3,0.038035391253696815,9,1,146,15,4,14,9,9,0.09648710704955055,0.4730683747671513,0.278844652400976,0.24332294585520572,4,0
3,686.8229787696399,9,0,182,15,2,4,1,1,0.4843438482767788,0.6580556330306557,0.3020313250785964,0.3768918687732644,2,0
3,586.2303122793573,-3,1,12,12,5,16,9,1,0.6981217796931782,0.5616488183694782,0.3930533759821805,0.26507258590903415,3,0
4,650.8668215442854,3,1,112,13,4,22,6,1,0.8503547827736031,0.6700174473019409,0.31127292948482477,0.33988298147952767,1,0
4,11.263172621352577,11,0,153,21,5,3,1,1,0.1712709502537273,0.46048375931672775,0.41356235711188616,0.38068715086683136,1,1
2,672.3783329657324,-12,1,60,20,3,25,6,4,0.43777867912535684,0.6808189228007278,0.34554612997126166,0.27131741156680067,1,0
3,583.0477406554354,3,0,75,8,0,11,0,0,0.2514801950137775,0.606363022591717,0.47171822635431104,0.1327560906983217,1,0
3,602.797782930263,5,0,110,40,5,17,12,6,0.25582308996660164,0.5854985580407157,0.38961951686639434,0.34650998613231665,2,0
1,67.16691699981733,-18,0,34,3,2,7,4,0,0.30383930748667587,0.5266202558449022,0.40565101327531905,0.34533464961889115,2,0
1,531.9201808213903,2,1,141,9,3,19,2,0,0.5871162144184673,0.6868944999897172,0.38913995074816926,0.13449555830305462,1,0
2,691.1400165423055,-10,0,166,34,2,16,12,11,0.016577471685588208,0.5331758884934539,0.4713921935477561,0.26443544548466835,2,1
2,488.55408582107566,-11,0,140,8,1,7,2,2,0.4087662863155279,0.5495628857342727,0.26585489198229784,0.24612569063569736,2,0
3,410.8042113297167,15,0,36,15,1,12,11,10,0.18683013523279257,0.6344494325755937,0.26683717677268626,0.35414887981191867,4,0
4,680.8533679792778,-8,1,28,17,0,22,17,1,0.9671185085126348,0.48545272888381186,0.42543506123118713,0.18238834973729948,3,0
1,318.9147276487939,8,1,39,9,3,2,2,1,0.5827291592503103,0.4874485938441375,0.4419909755120446,0.2278833124858003,4,0
1,431.4913677435447,17,1,77,20,3,2,2,0,0.8680954688303226,0.632589306286366,0.35839735457049193,0.28143731342174017,5,0
4,342.9635713159436,-8,1,171,14,1,6,4,2,0.19568998676961202,0.4385739367570324,0.33807630201356587,0.25517355779230555,4,0
1,671.6492793794154,5,0,104,14,0,17,4,2,0.8100156993237878,0.646889356087907,0.31948626655135326,0.3865102824080656,3,0
2,54.781003271165225,-1,0,91,10,5,20,1,0,0.41478246130523333,0.5875525024929544,0.30859872145838696,0.3881971983198379,3,1
3,360.8061845942507,-16,1,115,39,1,6,5,1,0.17769468884940243,0.5617251299209813,0.47798964741965133,0.12447174723532087,4,1
3,494.6057577975156,-1,0,159,40,3,21,6,3,0.7612452023882328,0.46873281465396444,0.32378488659029314,0.18935409768845068,4,1
1,570.1727076640105,-7,1,2,36,2,25,0,0,0.762011097615281,0.6359104508033226,0.41201969895279916,0.10226044471347123,5,0
1,419.7734261597782,-7,0,117,19,3,22,2,2,0.995887906864061,0.6414859268526247,0.44677369509590553,0.22535810455140495,1,1
1,654.4207757674469,-13,0,82,33,0,1,1,0,0.780937261798164,0.5448825603629553,0.2554916446118952,0.2986417158643808,3,0
3,678.2338417563876,-8,1,90,21,3,6,1,1,0.14526724792712786,0.5167506924571627,0.2584685374707967,0.2413854343257595,1,0
3,46.30984069938013,3,1,42,17,4,1,1,0,0.32254474178572823,0.47384855125718195,0.3332843511593423,0.12015456206804302,5,0
1,289.70678846978956,-6,0,31,15,3,6,2,1,0.451726917291146,0.6262702051267525,0.4240039360784258,0.1587868712500789,2,1
3,16.890495639231197,-20,1,61,4,4,13,4,4,0.1266528057097951,0.5918355769380118,0.3151996588155874,0.15198740449013395,2,1
4,237.1799933095989,1,0,102,0,1,14,12,12,0.788038974447814,0.46198930881005734,0.25037082260806254,0.25333848692767713,1,1
1,386.54511693883353,13,0,56,18,5,15,15,12,0.5266985379125865,0.6383404239054702,0.3220369749859793,0.30330400472286784,4,1
2,655.7723499671632,19,0,83,9,4,23,15,15,0.9444495690957535,0.6646615940075378,0.27253270416087816,0.19489762694518553,3,0
3,609.5191121750901,-18,0,128,20,3,25,19,4,0.5893081445258203,0.41777417882447376,0.30485332644808083,0.13913801930309067,1,1
2,91.79980320382973,5,1,14,12,5,7,2,0,0.5228990837382539,0.6317261914072123,0.3332975001748244,0.33957929442177076,4,0
2,66.9818698134449,-7,0,14,23,5,15,1,1,0.07142515293286433,0.6558405800282957,0.28201433876718796,0.35750855104477797,5,0
3,424.27248390480025,20,0,157,22,3,20,10,2,0.14934590494457778,0.697452369842364,0.426591181861915,0.18294646403342524,4,0
4,383.1249401703235,-13,0,178,22,3,6,0,0,0.8495260767641512,0.4712804496812101,0.31398005800154705,0.22622431070836235,5,1
4,191.79190182961716,-5,1,50,10,0,10,7,6,0.9906759778258083,0.5113009615642758,0.4152736998262406,0.12457933078793963,1,0
3,647.6062208787614,0,0,191,1,1,23,17,10,0.4151791358982695,0.6898573276602638,0.39975821320529237,0.16830917895818798,2,0
3,667.7038148123185,-11,1,101,5,4,3,3,2,0.8100860837249291,0.42820466508807536,0.47451137192343396,0.3301001134150553,3,1
2,289.8802356049171,4,1,193,10,2,17,4,0,0.6275857663306518,0.5571123531744262,0.2719832930861673,0.2095593668822625,1,0
3,641.0178411217346,17,1,68,14,4,22,1,0,0.9590592736717136,0.5520233739513662,0.30365202784091616,0.2814076796205257,2,0
2,276.44320386934027,1,1,71,8,3,12,9,2,0.23813723544409326,0.5819643216643491,0.46629460726099403,0.38385534411498523,5,0
1,530.5081189173841,-17,1,11,11,2,16,6,4,0.544835743007943,0.499237784453887,0.4555328640964233,0.31709135374632835,3,0
3,342.6783966343614,-17,1,14,35,2,11,5,2,0.4087958183425956,0.6777754266015374,0.2980263892955127,0.23603565538412605,4,0
3,88.25987268517176,9,1,106,27,4,17,10,5,0.5417159759430152,0.48101837828772187,0.27693400298653104,0.21006409310973215,1,0
2,668.1126248906555,-19,0,104,22,4,9,3,2,0.2688580834188552,0.5949086552753207,0.4640603661550484,0.15715810448828968,4,1
4,326.94954723182633,8,0,131,26,4,6,0,0,0.497746162715744,0.5487781068264809,0.29453451420617616,0.3268420218941729,3,0
1,528.8306690321306,15,1,128,23,4,11,1,1,0.6248041467247651,0.480002035744024,0.4677774265176988,0.13372756574786226,1,1
2,264.36514639053036,0,1,8,13,1,11,11,10,0.08121588399949209,0.4566561387167281,0.49027867484443516,0.11841810711365214,1,0
1,13.594232574888956,0,1,171,34,0,25,25,14,0.7429872548076232,0.6869686372772976,0.3052016596439176,0.13144860257921792,4,0
4,72.38185825812185,0,0,137,26,0,12,11,3,0.7065229631604173,0.5683874384787357,0.4600968999802387,0.1728716160594187,4,0
3,357.27802523274556,-17,1,19,20,4,0,0,0,0.8804576014514852,0.5812572736673325,0.35595777249556576,0.2881370244610153,2,1
2,496.77433713098094,-20,0,140,12,0,6,1,0,0.42585655180992554,0.6348686377125935,0.4471946061883739,0.35839904000135114,4,1
3,241.00943513708094,5,0,155,7,4,15,11,2,0.06166913261471774,0.424367997579935,0.3518488852447108,0.39778672091833045,5,1
2,500.75169060790824,-19,1,112,33,4,15,13,2,0.4614611290216869,0.6141292803390336,0.2675988996834292,0.3194452443430098,2,1
4,503.0176243910083,-12,0,58,22,4,20,7,0,0.13760917206196144,0.4495420412716961,0.42817381815341604,0.14379312870418612,4,0
2,506.8338532760382,-3,1,25,8,5,15,13,4,0.6474468135218178,0.6221443255229367,0.2876721599758948,0.18331142743884704,1,1
2,354.61573489476604,20,1,45,0,1,15,14,0,0.047131524131305835,0.4423986014882132,0.48175627232917473,0.13959602328201104,4,0
4,658.7180280874828,-10,1,102,35,3,13,2,0,0.37399640622769514,0.6497481099620788,0.3544365707551753,0.1346655344541352,3,0
2,352.2214929460432,4,0,48,15,0,10,6,1,0.08284289848749538,0.6043048782181037,0.2705000369773949,0.27031979456241484,2,0
1,324.1909393175795,5,1,50,24,0,18,10,5,0.003366434071603308,0.5157670866557261,0.30712000369349857,0.37201691707205553,1,0
3,143.55418968765144,15,0,81,17,1,10,6,0,0.9605572239015918,0.507650333170775,0.4656294043669237,0.3052979084005917,4,0
4,221.51166289656229,14,1,44,33,1,1,0,0,0.9961273480262802,0.4446841190667759,0.3302713674060383,0.34019505917811,3,0
2,30.48083461317841,17,1,59,37,4,6,4,2,0.5555029515318131,0.671216006729835,0.4640819987449224,0.25242902840712245,2,0
1,456.1454114036426,-18,1,161,2,4,8,8,6,0.2389558499454839,0.43555878185464375,0.29307168459803723,0.2425963313961368,2,1
2,178.94573562750688,20,1,103,19,5,8,2,2,0.9110990368086574,0.5416232165587377,0.3670545308943236,0.3812453698562984,2,1
3,218.99178322953486,14,1,78,18,5,13,10,9,0.9230365970761066,0.47095553643694105,0.46956487294665405,0.31658939141966724,1,0
1,554.9864555983113,19,0,156,12,3,25,16,9,0.8545088911707059,0.6988982524057077,0.26210120808081416,0.23780233318267996,4,0
3,235.5992518762468,1,1,18,16,0,9,7,6,0.5443699845673821,0.5757532154556094,0.3260692956949051,0.1997747339534695,1,0
4,174.38104224946238,-13,1,183,13,1,15,3,0,0.07470216089602744,0.44487535101730386,0.47746289735969644,0.127938247935362,5,1
2,121.72157937626814,-6,1,161,29,3,23,1,0,0.08843892753679783,0.6002691992865421,0.3991315819270108,0.3462948733158606,4,0
2,557.8980495710083,-14,0,116,21,0,17,0,0,0.8966197877126552,0.6974827051667654,0.42905803275553367,0.15079710786979927,5,0
2,93.38850575281936,-2,1,106,28,3,0,0,0,0.8758268474572294,0.5815129841846122,0.4605321096481019,0.254504748793141,4,1
1,326.70270738025454,19,1,143,1,3,23,15,9,0.4343972491812177,0.5372137283668583,0.3808991065672792,0.29118377180761446,2,1
4,364.98968357558,-4,1,189,7,4,1,1,1,0.3281546194764253,0.4879810364855964,0.46134147525540004,0.32322343157924877,1,1
2,494.9207371337145,-20,1,11,13,3,19,3,2,0.6441239201441021,0.4276370244486304,0.40969114266710205,0.1250030674349479,5,0
2,455.9641072797567,8,0,164,33,4,3,3,2,0.8069879482555249,0.4684738896969663,0.42141261264087554,0.10320584169358848,2,1
3,583.7188845205259,-8,1,143,12,0,1,0,0,0.731684942051821,0.5660862338694621,0.28821361379203486,0.31180254875337415,2,1
2,32.22103242689147,8,0,181,9,5,3,3,1,0.6156029380507063,0.6261357095948746,0.484754707308676,0.23631738242792985,5,1
3,213.43732184116598,20,0,62,7,0,22,7,1,0.2315110444448314,0.6633792670688949,0.44902108760872894,0.15434060796949195,4,0
1,201.69656551827342,-15,0,48,6,4,5,0,0,0.26250486922071514,0.6381136751118011,0.31354899903678735,0.394608223616855,5,0
4,105.13217202631792,-16,0,94,12,5,25,7,5,0.7240674813977017,0.4376395604117253,0.39499866659576327,0.3374062465757537,1,0
4,208.20834277663906,13,1,143,25,2,21,4,1,0.8026198524510311,0.632037965503914,0.3441164762152903,0.27355391834811366,3,0
3,223.03102618289046,-10,1,191,31,5,3,0,0,0.11613518809958989,0.5744813638437416,0.41510049970247787,0.31063212786870653,4,1
4,375.75681258778434,-12,0,87,18,3,17,6,2,0.18729704771130606,0.5407322672514471,0.4984367108006175,0.14650703693412562,2,0
1,477.86722482690436,17,0,171,14,0,4,2,1,0.6804702621773714,0.5718292355416241,0.2614365992859113,0.38866755852006163,5,1
2,274.3923698005061,19,0,50,1,3,10,0,0,0.38898658747140114,0.4024225986317463,0.48813090949090615,0.39891012371418344,3,1
3,518.0185665456345,20,1,60,36,5,12,8,1,0.5632928672710307,0.42031907289130804,0.26809783303591256,0.29453365292163114,5,0
3,242.0390437772976,-12,0,59,18,2,2,0,0,0.6148149526556361,0.5577547837218944,0.3651911589601945,0.30049378043282565,3,0
2,209.00424766662746,-13,0,15,32,3,18,11,6,0.7762034672673319,0.45208577484446727,0.370527300148359,0.3113375577206181,4,1
2,389.65540021705755,19,0,29,38,2,19,6,4,0.8057169507169075,0.56366228564003,0.31718111364995216,0.29973586703163024,5,0
1,17.075779420169237,-18,0,40,32,1,10,8,5,0.2800962452614565,0.5062640715624446,0.3916748215149216,0.23156224853266366,5,1
2,57.448169016480264,-8,0,31,0,2,10,8,2,0.5412967289221713,0.6722236062024258,0.45849103658465673,0.2622028711662663,3,0
1,300.9380713822995,-2,1,73,38,0,20,4,1,0.12352393862188027,0.684905028191336,0.3234905453028183,0.18481785924705196,1,1
3,678.8971522020647,13,0,11,27,5,1,1,0,0.8420151686975487,0.6939352339205558,0.2676012344130344,0.23405437491463424,2,0
1,519.4884814872651,11,1,81,16,4,21,21,4,0.8454479383331956,0.6696813987648456,0.4080709251603156,0.23083099179885047,3,0
1,63.45113004040158,-5,1,62,5,4,14,1,0,0.29950571899945644,0.6957672553576999,0.43793628228706294,0.18644212669400534,5,1
3,609.3489692022291,15,1,136,19,3,21,17,3,0.16062020742204253,0.6118441377218085,0.48863075244901755,0.33601144584616915,3,1
3,527.2565548378903,-3,1,51,12,5,7,1,1,0.07009177820026657,0.6881626839703154,0.28988116171084577,0.2229016013129042,3,1
4,439.88149850591026,-7,1,57,11,1,1,0,0,0.5749764419115859,0.5925377396370481,0.47533996645120136,0.2655145836900423,5,0
3,590.6109316386077,9,0,132,29,3,7,4,3,0.09142810039987981,0.642764262065716,0.3705308692972781,0.14682715695578666,5,1
2,290.95909037492913,-19,1,164,20,2,23,0,0,0.6805948446205999,0.4395729978171131,0.30893955925601035,0.24249007005418396,1,0
4,159.48075661477398,-8,1,147,1,4,19,9,7,0.6781264010341463,0.6047798762807673,0.49068711754906735,0.3284365993610418,1,1
3,368.6568401583067,6,0,24,17,2,22,13,5,0.6139874071316246,0.6793309928005778,0.3096073176340808,0.23335769173207732,1,0
1,395.16606402730116,-4,1,41,27,4,14,4,2,0.8765605018630944,0.5620144724598288,0.433361046433983,0.26732241515416055,5,0
3,387.5949878471367,10,0,49,3,4,15,13,1,0.3782806927291318,0.4560459140590928,0.44622169460103234,0.31051197523496715,4,0
4,406.8531298656758,-6,0,174,5,4,12,6,1,0.9022695826245776,0.5580665682175004,0.35762976310597794,0.21669267238510873,1,0
2,683.0675411322102,-1,0,36,37,5,22,11,1,0.036925368846130846,0.6120822982178464,0.4224962111817363,0.2059847657724161,2,1
2,649.6168486292866,-16,0,10,8,0,16,5,5,0.11275698792140754,0.6309365497292193,0.39311926875731273,0.1257225874213786,4,1
1,630.5162663224364,-14,0,78,19,5,13,12,11,0.4122055625184433,0.5571106029795951,0.29800818810827945,0.2746817183089675,1,0
1,577.0201038542116,-3,1,135,29,2,13,7,0,0.5939930186885735,0.46521040726559504,0.4399719705283846,0.31208756471893573,2,0
2,679.2682372310055,-10,0,140,36,5,0,0,0,0.0323756366393656,0.6780066365736241,0.4820040362091086,0.274375738451681,5,1
3,70.91614200917034,11,0,86,37,3,23,22,18,0.5674344714242641,0.6320852249360072,0.37215951367978506,0.18505760352759562,2,1
1,190.88874824093244,6,1,176,3,1,0,0,0,0.3073983164830314,0.4812065201852812,0.4985775635166895,0.17870106288955817,1,1
4,356.4402808713011,5,1,165,37,3,2,0,0,0.8871468078118292,0.6435438752189123,0.35699132838371517,0.14784628396183316,3,0
4,609.5048350488518,16,1,164,12,5,21,1,0,0.5332845916687309,0.5043587948554178,0.36993414391785673,0.11409724929706386,3,1
3,363.7193122963674,7,1,60,34,2,23,9,3,0.5878939082174337,0.49372940340051424,0.4184743784934087,0.22806341086785709,2,0
4,538.5850123259439,-19,0,96,29,1,14,5,4,0.9456218111148833,0.6589229882041432,0.29644253605608595,0.1481560963755592,5,0
1,100.05113177921967,-1,1,8,3,3,4,1,0,0.7641710266545936,0.6619705620451364,0.4754865024868016,0.3072393102972697,4,1
2,181.73794534312333,-17,0,135,24,1,4,4,0,0.43827326614676565,0.5195444208456937,0.4503181992848668,0.3885199028509282,3,0
3,526.8787884271242,-8,1,107,30,2,3,3,2,0.4768796149560194,0.40267684152446936,0.46810432159794485,0.12204446667550618,4,1
4,118.60848639916131,3,1,171,11,4,13,9,5,0.6479238685593989,0.4559696864199976,0.40238964487602186,0.36788673510130265,5,1
4,252.97627295154726,17,1,58,14,2,19,10,7,0.2001992166505131,0.6727888984673676,0.47093699029487324,0.29731482654925157,3,1
2,190.70370562577142,19,1,81,25,0,6,4,1,0.08865084049412264,0.6696248011165173,0.41999312181951376,0.3580836942128425,5,1
4,251.9004198401845,8,1,86,9,1,21,1,1,0.3112365159456184,0.5360034244280343,0.37789022494643987,0.1464876553578917,1,0
1,509.9933153361386,15,0,174,11,2,23,21,15,0.7783827979362303,0.49123501218276355,0.4829477009961789,0.3719446085655862,4,0
4,264.84997042281674,-19,0,34,21,4,14,14,14,0.25732379876995104,0.4908244876315515,0.35992994220537533,0.3873615464374969,1,0
4,399.78959227771696,20,0,84,39,4,10,10,5,0.1307592003359197,0.6691584407885613,0.37514246387296846,0.37201423268573375,5,0
1,71.95095147917495,-3,1,117,20,2,13,8,3,0.21902259846226024,0.49741999329265496,0.29238593270668745,0.3356498894329876,5,1
3,579.612739128932,-13,0,200,34,3,5,3,2,0.6789729120057063,0.5534740779220328,0.48691475246474014,0.12709127717803048,2,1
1,266.31981046664987,-6,1,22,6,2,9,9,7,0.6139480566935188,0.6193033151778693,0.30526320211557645,0.16621932139276735,2,1
2,466.94459450400655,20,1,149,17,4,6,4,4,0.6883149972964362,0.46284431248282565,0.30035398104791666,0.37394056333226566,3,0
3,522.2805131965195,-4,0,15,26,2,9,4,4,0.32195812268038204,0.4761517244757681,0.2752986510577927,0.16882728916803835,1,1
3,150.9558639204243,2,0,133,34,0,13,11,0,0.9008561269332717,0.507418567928538,0.36333986278799224,0.20431420969512598,1,0
4,636.965989166412,-19,1,102,1,3,25,10,7,0.4517703573281454,0.596267016804217,0.3184036374695207,0.11514306836715336,5,0
3,443.6814611570061,-15,1,145,31,2,4,1,0,0.5137130319269436,0.6452471953438983,0.43519525013286076,0.2884279013845092,2,1
2,308.68210206106664,8,0,200,14,4,21,3,0,0.9488079760021272,0.5640117289992999,0.32688040505101335,0.2689902766807854,4,0
4,131.28133217631807,6,1,147,23,2,0,0,0,0.9792772679449756,0.4398786209948871,0.43019256543109863,0.388531500372297,5,0
4,678.4566752888688,16,0,5,19,2,18,4,0,0.6615427259165517,0.5338736569209164,0.2989902706940724,0.3677033905860595,1,1
1,543.6491069747701,13,0,23,9,1,7,7,1,0.9448131925757911,0.4383072166369582,0.30749146085002077,0.2517831672586043,1,0
4,149.77768516793918,-3,1,83,23,2,18,0,0,0.5415073863404433,0.4264891509000086,0.45154354011037634,0.28280119091575723,5,1
1,243.15175780144165,-11,1,14,23,0,16,0,0,0.3072829455667717,0.5768850309554343,0.34277338798119095,0.22395904604650493,5,0
4,582.9654658234127,17,1,10,23,4,18,9,9,0.31509285596654135,0.6868636335393768,0.27794349390117323,0.13973774122234311,5,0
2,500.8879175150441,-4,1,31,39,5,15,3,1,0.5589405898823455,0.6512835500002179,0.49035095127210204,0.360337178631576,1,1
1,551.3646907553215,-8,0,141,33,1,3,0,0,0.6050361206551984,0.6323413787627479,0.29434803911090285,0.2648615743016605,4,0
2,317.66479359331134,6,1,127,40,5,7,5,4,0.4396170699197489,0.6181167897596,0.2875492796654894,0.2276176371657784,1,0
3,515.8629091023602,-19,0,150,39,2,24,18,13,0.8837714835118439,0.6691383571407092,0.3395955158379049,0.120539621810331,5,1
2,278.27548046201787,13,0,37,10,3,3,0,0,0.4266961187135505,0.6258505252428332,0.27390844230783085,0.2996150225064173,2,1
1,152.10930019550142,10,1,167,25,0,12,10,1,0.27342364699766786,0.5880632035902313,0.2889040939877922,0.21989947172672258,4,0
3,455.52746508577917,2,0,138,0,0,6,1,0,0.007981878343539806,0.509404024082116,0.4616111493837374,0.17610875988402608,3,0
4,702.7300264311318,-14,1,31,29,0,0,0,0,0.9705692781576368,0.43028316695793783,0.29287671392741715,0.36302598153074017,1,1
2,223.63269940463732,17,1,171,17,1,8,7,0,0.8243132831429444,0.5383100091532032,0.2778567034156346,0.1550895502997237,4,0
1,331.8981063930285,12,0,99,25,2,3,0,0,0.615559584685329,0.6774352708436102,0.46998938422031555,0.2545059623325146,4,1
2,485.28098717029457,-9,0,164,8,0,13,4,1,0.8305422539034614,0.5749300796125457,0.3609491270281088,0.3387268055870505,5,1
1,389.88452312819123,-9,0,35,8,2,8,4,2,0.8102892302509439,0.4553512539685401,0.2892907353531069,0.35472243193380326,4,0
4,607.2680129105155,-2,1,111,0,3,2,1,1,0.9318507802258251,0.5947069925442532,0.39537935762612986,0.34561161997588513,1,0
4,548.4547486580515,-12,1,68,6,2,14,12,9,0.3860676833603749,0.5396386702241514,0.26037645996897973,0.3689879005919512,2,1
3,41.973986780897064,-11,0,183,15,5,4,4,4,0.5548522420859408,0.6794140265748898,0.3568456386573886,0.1427072132684785,4,1
2,718.8632884251173,-4,1,117,37,2,0,0,0,0.09862802372024593,0.4482819730186008,0.39757845659383584,0.3821375597174601,1,0
4,541.7297666780164,19,1,196,10,2,10,7,7,0.9653154257189731,0.6136035245520287,0.4892800075653272,0.10324087974884885,5,0
3,622.0103877317615,18,0,126,24,4,18,6,3,0.9851270692824998,0.6044807394420405,0.331616190946185,0.17677120052522985,4,0
4,468.8623527086494,20,1,175,28,5,4,3,1,0.7890842479312017,0.6950624735564513,0.4412627741341111,0.12521162386324533,3,0
3,616.5252921936689,-11,0,6,18,1,21,1,0,0.4541209831483368,0.5694736379855316,0.2831749534762823,0.3836599405514548,3,0
4,80.91574194867077,-9,0,119,17,2,23,12,6,0.49656675091435765,0.661472210780092,0.3583955875085,0.22718069600977078,2,1
3,250.37124160270722,-6,0,156,28,0,16,13,2,0.435366932987857,0.40741418125942924,0.3057836824701172,0.1945808214634878,5,0
2,631.0230793952347,10,1,30,15,4,18,5,4,0.29331063652223044,0.4368675904672398,0.3731169589690936,0.150126239059291,1,0
4,145.19175211216242,-6,0,155,39,2,16,15,13,0.5277914055487666,0.5037815718539591,0.35430796471646964,0.14674537223213607,4,0
3,56.33431097761637,7,0,69,7,4,4,1,0,0.05344506950056682,0.5857982191471713,0.4949462624899783,0.28417950581288565,1,1
3,567.4456367605577,-17,0,108,33,1,23,10,10,0.9918870619371684,0.5347238034902226,0.4793744994801612,0.11412524991772706,3,1
1,601.5500320631733,15,0,167,5,4,19,0,0,0.4240501351641408,0.46080887420397665,0.3955514749165093,0.2782991125694657,5,0
3,117.10959709672844,-20,1,35,29,0,8,2,0,0.9273665840371063,0.5767611219674303,0.29412744447878,0.332394811659642,1,1
3,615.1291076035551,13,0,103,33,2,21,10,8,0.7242714606600036,0.5700097178024088,0.3892392478554715,0.28030446008764986,4,1
1,494.4728128299621,-4,1,44,20,0,5,2,1,0.28994291686393403,0.5573342435562546,0.44802056958094305,0.34797363041378776,5,1
1,374.45953191594043,18,0,143,11,3,20,15,9,0.22205261817460242,0.42716683363320945,0.25950677799432675,0.1795776112145373,4,0
3,597.7801388025972,17,1,160,5,4,12,5,1,0.9956754337623562,0.6781076478268693,0.35850733716370586,0.12315145528349677,4,0
4,301.8594595096554,12,1,29,38,4,25,8,1,0.7721263550540357,0.5776765911104309,0.26066172870736365,0.31629718507705273,5,0
3,139.675648480846,0,1,191,5,4,20,0,0,0.24966147414934092,0.47919752415959715,0.31098948438698093,0.3484391171173822,5,0
